,SPY,QQQ,EFA,EEM,IWM,VNQ,XLK,XLF,XLE,XLV,XLB,XLY,XLP,IEF,TLT,LQD,HYG,SHY,TIP,BNDX,GLD,SLV,DBC,USO,BTC-USD,ETH-USD
2020-01-29,0.22978647112698547,0.32801632399407077,0.14545956303104246,0.06858021360279332,0.09949307072327107,0.16703018540494385,0.4488440055366396,0.19770392929905634,-0.07644777870355812,0.1604557131785218,0.14712930145329017,0.1824978691243735,0.20314544173157212,0.10608650189312496,0.21133359491148807,0.16125337672390638,0.0840085087063751,0.03570125563405435,0.0905340593988706,0.08408249849293314,0.20113275523179874,0.11480975201941512,-0.021586772063268977,0.013623943270844707,1.553599270662445,0.4431381492831261
2020-01-30,0.21811377972463042,0.3133267018184114,0.13131292910721326,0.04396474174369436,0.08591012571167056,0.17527477530632019,0.4422673911506094,0.1951278518038233,-0.08065189155136132,0.13646737619851335,0.11504302111658204,0.16263937179603283,0.20802667036792233,0.10864601276725083,0.21459044120074333,0.16036485148852453,0.07989926734159347,0.03594754543599343,0.09153420572389015,0.08485498972368122,0.1986920756424959,0.13238294796602568,-0.03579845156299011,-0.007168452042999429,1.602687510528837,0.5067881794831814
2020-01-31,0.19212415406083294,0.29159321656837056,0.11201629989755335,0.03012689670794777,0.06040776037768136,0.155012420105908,0.40085635737941683,0.1670053605226125,-0.12030821843710582,0.11133333669614154,0.08903239062950097,0.15775355094704002,0.1922212649747781,0.11699923865357653,0.23033477356384213,0.16639164711626542,0.07699227786565355,0.0380319412300274,0.09642744813352078,0.08596664922160935,0.21042391591575016,0.1528443810085076,-0.04919388285554693,-0.04409171016509161,1.5744349265955595,0.47005200535430136
2020-02-03,0.2036498447556785,0.3095002574450767,0.11429762253272391,0.0396475863319421,0.06979128241734767,0.15512238868959694,0.41690540338554105,0.1897157081357992,-0.13489956431287609,0.11884716589248034,0.11769016908274388,0.1702425035039925,0.20572919557630032,0.1108165320924448,0.22237339806163958,0.16416791727565094,0.07669362097374655,0.0363632034556991,0.09075999870812956,0.08504384937744325,0.19587299314818107,0.1262798928083062,-0.0691909902986868,-0.08623691729915439,1.5694851021387883,0.5640888482625417
2020-02-04,0.2088219616528899,0.3338636425443964,0.1167085802450043,0.06802561491140868,0.0689073602649759,0.1591943706904846,0.4425312199807878,0.17615627947532086,-0.14557082984126068,0.12160948510520164,0.1222038697291401,0.18344870345762576,0.2015987657890015,0.10543131179022591,0.20403402441424245,0.15991777374350136,0.07969285151581529,0.035759868606641154,0.08607162811018454,0.08224670658480315,0.17331722031331154,0.10998657906076059,-0.0848802324861756,-0.10845435129175629,1.535609679855647,0.5499590038504261
2020-02-05,0.22278154856423993,0.3382615181995128,0.12742581733297187,0.07413823558384114,0.08538517268513135,0.15992500111837016,0.4509722727399905,0.1997103517224288,-0.11344675210725652,0.14320424361100614,0.14300605525720878,0.1894345533835433,0.2112402477552946,0.10064356416021214,0.19086789556589423,0.15920537850188743,0.08412713300003083,0.03502767660684181,0.0828541587673115,0.08055129094780167,0.1747595915486364,0.11066122965044278,-0.07083094252429634,-0.0862510867285754,1.4550881283510213,0.3978953707493591
2020-02-06,0.22477682523406717,0.34714983287095547,0.12626235199376712,0.06675274285802413,0.07994768949595432,0.16409426821538142,0.4637959130109872,0.1963552507143862,-0.12513284234517408,0.1469130781734782,0.13535856448725436,0.18193109298078802,0.20710110226530154,0.0995307035456241,0.19320267274203395,0.15797396476999004,0.08460779404206353,0.03453006112474277,0.0823375424678936,0.07956814887381203,0.16337803825439923,0.1071903231647866,-0.06933926482556174,-0.08828522796500216,1.4650541812828477,0.4609194692762766
2020-02-07,0.2157984164209119,0.34158962719117203,0.1124497109270759,0.04603521150329071,0.06167010140771012,0.17114712128866483,0.4487460592987862,0.1845070789565526,-0.13490106620105335,0.13932072224226255,0.10028857888174114,0.1744572221598848,0.2108220045871052,0.10500839232831805,0.21155893027692496,0.16342154663680852,0.08212151624563235,0.03526332320348291,0.08634874087152022,0.08180855059420455,0.16848505189441876,0.09754487395298317,-0.0773275264908796,-0.11316012966772793,1.4490957083340836,0.4892651333363196
2020-02-10,0.22924645493793583,0.3627875234939302,0.11697569746281467,0.054048974660409366,0.0717437759139794,0.18313990142796,0.46773299436248417,0.19423082337588893,-0.1257068030868861,0.15551810584181447,0.10409530095492214,0.19009384816366848,0.21235249487010677,0.11044631359860468,0.22587209557835042,0.1695036542096764,0.08461208126678454,0.036121911700067066,0.08986220754999952,0.08351058479820339,0.18488600202287264,0.12002701927193793,-0.08843134273909492,-0.12289562492278494,1.4927457701461861,0.5296066099527077
2020-02-11,0.22378895668563037,0.3530105283144569,0.12088961984297719,0.056168366455657814,0.06989707353097474,0.18507486380133864,0.4443645788463988,0.20027843296170267,-0.11849404912048211,0.1518840409908606,0.10538531135675222,0.1929718095602082,0.21361330247460208,0.10452067481847638,0.21246899319284096,0.16258947175072413,0.08319479524556717,0.03489224365136767,0.08381481090759224,0.08100490206405797,0.17657373435943735,0.10234112056797406,-0.08754026578514851,-0.12133889810951426,1.5485378874415274,0.5819123740919869
2020-02-12,0.22999952863915474,0.36122990870863303,0.12143366259647514,0.05870776771052455,0.07699374195713715,0.20159194767009225,0.4530050816411777,0.19607762221016478,-0.1081375264338238,0.15170308082798667,0.10429866195657778,0.2092224286822031,0.2197696642315543,0.10337970909526994,0.20991044008775095,0.16245518871642362,0.08513395429178727,0.03452801081001411,0.08349503550319515,0.0812188442167201,0.1768364844369057,0.09597317730111721,-0.06090343369401119,-0.06568706095536914,1.6595061572516885,0.8981597613383021
2020-02-13,0.22956634192561154,0.35807824156231494,0.10822026697994369,0.04836896695006221,0.08730476018341693,0.2125625812909231,0.4460950699592863,0.19930446905208132,-0.10804853764534683,0.15039080781471625,0.10660505807062282,0.20548433618837336,0.2263028506814757,0.10108798135066888,0.20856859699073715,0.1598610979153785,0.08411005888353196,0.03427874779615969,0.08422597115430341,0.08177344428038347,0.18155759451597353,0.10174026417545301,-0.06439442820557673,-0.06792776905239128,1.6500859860205415,0.9414865116474371
2020-02-14,0.23206578047150095,0.36282976569703784,0.11077090509834941,0.05786892458373338,0.08159655839294744,0.23125638233225154,0.4537935946604885,0.19632919460922915,-0.11612814570886443,0.1566627653773247,0.10857498284078493,0.20452523759162422,0.23096712397240182,0.10772871824388486,0.2277693952560247,0.16600337135042675,0.08360818806608417,0.03501322854861688,0.08759009846058441,0.08375324526677819,0.19496348610641356,0.12271182819948367,-0.06970742606469849,-0.07905807459337111,1.6777432833625694,1.0879007652712076
2020-02-17,0.23436489531336546,0.3659771253678392,0.11232643674120002,0.07182782676692656,0.08532197573421207,0.2280314616003929,0.4578968998292905,0.1994873698088364,-0.10718772431823254,0.16007032591216142,0.12226880458545297,0.2110829007338786,0.2250772982018221,0.11060147993734382,0.23196344655577716,0.16761153786977423,0.08423930038785876,0.035260008439059964,0.08935570016536598,0.08474146509734437,0.20170983601201042,0.13192066550952442,-0.06737591357276773,-0.08368200970385575,1.5137955999166772,0.9478665116680776
2020-02-18,0.22354438093908846,0.357098415882074,0.09926741228529612,0.06354188978587971,0.07300311163929085,0.23048344902159124,0.4426910144035854,0.18152318444241877,-0.13053891992473154,0.1397732819276154,0.12091230954782772,0.2012896504290198,0.222979001056947,0.11602922563971929,0.25197294422433747,0.17188665725626606,0.07897381178133966,0.036320449805721244,0.09391516657803867,0.08712207815152961,0.23818515804796925,0.19788735615216324,-0.049655065064867054,-0.06089194231889761,1.6277435019803774,1.0663815765856492
2020-02-19,0.23388281233631503,0.3698711779637849,0.10705603666323893,0.06978200945635082,0.08834587876911426,0.20841977505783738,0.46542176935695245,0.19794806029141676,-0.12056211172472586,0.16079119119372232,0.11879634739579603,0.21048554638156047,0.2236834227446458,0.11239520170672757,0.24215173564860737,0.16765021596066743,0.08110434990566784,0.03619456972839452,0.0918764575908928,0.08648791855136695,0.24868374740603083,0.21766784499927572,-0.04367119245046813,-0.052542362333679815,1.5610103445514079,1.0329936032663767
2020-02-20,0.2304865214692613,0.3561433053394438,0.09945243739652554,0.04280000061719802,0.09609831324134266,0.21949555368817641,0.45446529775218636,0.20016435275644873,-0.11861128310131175,0.1539452029206554,0.12594550905720547,0.2078890885764464,0.22553700662051246,0.11498585187254329,0.2492692360668758,0.17116602636462974,0.08344900876305883,0.03631461183843454,0.09438612329186058,0.08678698915808192,0.2521360674796498,0.20704222675165296,-0.05231148857266643,-0.045685277140022906,1.4660038076256776,0.871607851264923
2020-02-21,0.22523636754718646,0.33767950011216463,0.09704597402846238,0.04263583011872174,0.10669273682500124,0.228740094567067,0.42932752441010846,0.19627347594073696,-0.11789995672077136,0.17174891257915226,0.11830343983237146,0.19504638100876437,0.2294439320234165,0.11637942412395441,0.25632670412733716,0.1723672148304316,0.08424511929348877,0.03642378923027478,0.09512448047537925,0.08589963068683737,0.2720993024571532,0.22120149487610674,-0.05077351986609302,-0.05021277894365028,1.4811946106415732,0.9136959127605255
2020-02-24,0.19459435717954898,0.30207347777625415,0.06677920116702007,0.022522928426506272,0.08286202837676027,0.21456118317094552,0.3834006898942375,0.16942414898720548,-0.15359337740717705,0.14381004125814512,0.09574714242755844,0.16812253416033895,0.20893961257568106,0.12131027662917782,0.2668655800517865,0.1687134191589008,0.07333897711459647,0.03726204700568658,0.09711122297978103,0.0842401663249952,0.2845855780900317,0.23491834138372525,-0.06639552038580843,-0.09060123712792068,1.4671387840294008,0.9213778470564917
2020-02-25,0.16071702535062782,0.2685916590559658,0.04903240970463041,0.021733654379261225,0.044652285181724594,0.1803968678155181,0.33933129944267404,0.13018424631507797,-0.1755173967161917,0.11145438832720145,0.046747476933038934,0.144898404836727,0.18645614423183265,0.12281652837180701,0.2682677672043787,0.16835874380184768,0.06759966985950694,0.03798681323354258,0.09429506588362191,0.08419403993097352,0.2479648943499002,0.1596113297304167,-0.08319893802659406,-0.11338448214913488,1.3946141929096467,0.8339595974925946
2020-02-26,0.1399173112531109,0.2491499025176649,0.041311237955056423,0.01095267608662942,0.014820827886026677,0.1507936081164276,0.3171263342157917,0.11038760344160559,-0.21272616372519215,0.09880319263023929,0.028544484390755853,0.12043052951082878,0.1645829697671921,0.1230911959762444,0.26529799527698117,0.16272006182374654,0.06520217352889102,0.038964360066845005,0.09394244680353547,0.08368771850698398,0.25957136707655337,0.16075159624309387,-0.0933685284130632,-0.14080945401661327,1.258645091518023,0.6862696810276019
2020-02-27,0.0846315963818769,0.18011659854523399,0.011121171823392784,-0.01839915121189173,-0.021419323165838167,0.08458134136267814,0.23878729699017098,0.06051335927106827,-0.25961949896272285,0.053775833769100556,-0.023340259458974555,0.07212406234141766,0.11677316677981775,0.1254226424352647,0.2701177809040347,0.1533596474001957,0.04901012823161288,0.03980996612775867,0.09508021379560327,0.0819774245454239,0.2522361017753014,0.13743092776443722,-0.11442000765027416,-0.17746009667161267,1.2471586139911905,0.6866149902239842
2020-02-28,0.0729720082156613,0.17222751498794153,-0.0035800094625042522,-0.023164921793396687,-0.043122250192090816,0.05322802941156812,0.24012589429272535,0.024784488919198155,-0.2676722767569131,0.029111916398143256,-0.038626501982555905,0.06147073754516397,0.08848742347136707,0.13847343492602016,0.3012535851216771,0.16822982691598898,0.05047071576241269,0.04345877090464101,0.09553925919006012,0.08439917838769162,0.19815898958819256,0.07029631206063458,-0.13520819537196294,-0.22477439421142353,1.2198829465025245,0.7016003496410215
2020-03-02,0.12015545179302367,0.23481092716441787,0.009383739711844141,0.0034557661721756894,-0.008356980910970813,0.09655397097235086,0.3091162761791608,0.07314692368922149,-0.2388765495639874,0.07909780274503131,0.0101632339646609,0.10122924429810021,0.14772370507452082,0.13932474424482688,0.30107761097035035,0.16937405004151862,0.059183150257848594,0.04278303104955694,0.09838998060494464,0.0833421725441339,0.2188546073414206,0.09269667624403932,-0.1116214390046587,-0.18821605077543024,1.2601517859409133,0.7243813508346473
2020-03-03,0.0827331140831935,0.18422397321561568,-0.009528300935770728,-0.017674713530551278,-0.031153948605645798,0.09746911787092194,0.2443381032084626,0.02565672346793879,-0.26185369391530045,0.0474578987768437,9.69493809206412e-05,0.06772444386565746,0.12575570442923434,0.1489441919578287,0.3125956142547326,0.17844180416499955,0.05365841927019277,0.04655165806417472,0.10566451616367045,0.08536319078610011,0.25144342410350107,0.11793444124600838,-0.10970679022266394,-0.189344221480076,1.218627441553482,0.630305141898025
2020-03-04,0.12416759026088497,0.23070120694049723,0.016507641546293472,-0.011252143998787156,-0.009918160515561714,0.1446428714040422,0.2922601635420152,0.04895588236235149,-0.25474601715799583,0.10952951517539966,0.039130101140083084,0.09403682191877616,0.17932831929549065,0.14795075640274247,0.29940469963781635,0.18072894514425308,0.06849913060842949,0.04692339830562409,0.10412571399231108,0.08701736367752,0.25292589820401057,0.118137579479209,-0.11352328967383585,-0.199025237971173,1.1711668175199716,0.6108958847845654
2020-03-05,0.08652904945776307,0.1893111657277904,-0.012445023946098477,-0.03248740612853229,-0.036524217639615664,0.12354172867785107,0.24892052685294774,0.0062318147035389515,-0.28006083670400794,0.07524027292013069,0.007446942469450102,0.04798681498488344,0.15797499074493038,0.15892649987594631,0.3347104699894845,0.1800849163861824,0.05439320379429313,0.0492419006036231,0.10857304804930878,0.086428891755852,0.2764630328989668,0.1319444214488248,-0.12523525703547989,-0.21742672103852945,1.2300021078708134,0.6315791416849439
2020-03-06,0.07179397910216156,0.16462627810393515,-0.027697643852050535,-0.053843696251061335,-0.04768437942425674,0.10081437071094856,0.22585839303645883,-0.007555497167665903,-0.32640804605403995,0.07696075940831038,-0.017880448192928666,0.030407427293309253,0.15367528816940923,0.16259990232540322,0.38963886789978264,0.1803329470768107,0.03802730078352656,0.048958431183098616,0.10861800334836014,0.08993681039664736,0.2687228431677753,0.11279232101963133,-0.1600237539968039,-0.3016000366210938,1.2318284408065008,0.73098022227932
2020-03-09,-0.022943189741520542,0.06704654753715267,-0.1025728277746798,-0.11965583181730388,-0.15140757044240483,-0.0018314831493798645,0.10503371908939818,-0.11126605164019487,-0.4658348110486562,0.016996302239176142,-0.11917813181882786,-0.047532841541137905,0.09062867782361117,0.1735836743722119,0.4241669191003521,0.14952458510446665,-0.006411784670887766,0.05467727860050475,0.08591551070100945,0.08493666378389375,0.2759540521442714,0.09517242168558049,-0.22155752810970053,-0.4758842282271508,0.9664933422999817,0.478279776574694
2020-03-10,0.04778078559235488,0.1504153516886133,-0.05125525573090661,-0.0470129446392642,-0.0918678133360088,0.04794189468920518,0.20719454196659837,-0.03232082029502659,-0.4249421677815175,0.07139114956796022,-0.055241053363455195,0.02547297287027317,0.12336900063265466,0.1435900763863629,0.330498823723014,0.11681682231640367,0.012491768296080785,0.04830376986187557,0.051616542106984076,0.07310725656344608,0.24610788260394667,0.08858129756863198,-0.18986167335159987,-0.4080130791407792,0.9656540453947398,0.46351604942336344
2020-03-11,-0.002546792059854641,0.10240846227453293,-0.10086662337108643,-0.09353636098991369,-0.15336150307666307,-0.01628165451254271,0.1552098989487487,-0.08082194397714293,-0.4556027253893985,0.031021022017895472,-0.09849048398996962,-0.03630436486033484,0.06613805183108279,0.12931110544886604,0.2794895089661993,0.07791860394835903,-0.009215503785586332,0.04596907225799529,0.028075368844582504,0.07563819242193137,0.2322285857513542,0.07348898791119596,-0.20750504447106577,-0.43346938308404415,0.9962879950559169,0.4431389813968032
2020-03-12,-0.10465463644353423,-0.0033147136346858286,-0.2036400236340271,-0.18676548801441806,-0.2547521261022688,-0.12294535436351317,0.03677480800552235,-0.18985795278083129,-0.530252180132077,-0.052437728206968015,-0.19021337203001532,-0.1373759960794485,-0.04218889426384409,0.13083979099556386,0.28834569397302,0.0260496584911043,-0.0511255405149913,0.04585054702338476,0.027458564986428957,0.05269146345510478,0.18897819515413783,0.010366248497732267,-0.24067941454938224,-0.4755413134075823,0.24734938192015132,-0.17062730286464822
2020-03-13,-0.023005608607352346,0.0880987913270681,-0.15582526590617474,-0.11863935967501094,-0.2017322908994974,-0.04365045750768681,0.1650748214723785,-0.07930403000165487,-0.48324018380940614,0.021797368353332125,-0.13226947293723246,-0.08213908411836945,0.04288700024566472,0.12020741701644733,0.24774287246797555,0.06906622274167118,-0.021975029493152443,0.046313957279484175,0.031068977226641703,0.05043519469603441,0.15875452495897924,-0.04399442233707762,-0.2281058614405893,-0.4359805549364315,0.361296052124225,-0.055226952964349874
2020-03-16,-0.13319804845125438,-0.04444455722160057,-0.24106352410747067,-0.2337110175028373,-0.3137624209061717,-0.22075125660387207,2.0644831941751818e-05,-0.21234214012042696,-0.5552397420105124,-0.08129908105822803,-0.23523111465169133,-0.20323192270663226,-0.03256377388819365,0.149692066567072,0.3239348420712873,0.05253557168842038,-0.07755500261957793,0.0481366688239071,0.023114980876394187,0.04079635918796054,0.16193599357403454,-0.1471215166824552,-0.27235383155755755,-0.5101214571772446,0.23232929520935985,-0.20665133452660334
2020-03-17,-0.09212179907357809,0.020301641249482305,-0.20742960415653733,-0.18929382591753985,-0.28450814402879043,-0.17494628345098762,0.057711246325552024,-0.17183419043531767,-0.5515237704852054,-0.03522692980588549,-0.19495303225393235,-0.17684071245475352,0.04210119362252018,0.1226526585758625,0.2368239698914667,0.010172907841668799,-0.0712670860676975,0.046332687609181855,-0.007261974879576472,0.0428454684460704,0.17662482620319597,-0.16220029204762065,-0.2843135208969665,-0.5431999969482422,0.2750492615033757,-0.20038729113686027
2020-03-18,-0.14819210671613348,-0.02366573685947848,-0.26226464220229784,-0.27136380232827195,-0.3470898251771485,-0.25300247373499707,0.004154319632821979,-0.2602583487929264,-0.6209002756825276,-0.06864041427866874,-0.2575286452174832,-0.23255561970727812,0.01877893741983616,0.1147354337335631,0.18386649252580867,-0.03677925917910041,-0.1120381133797872,0.04606948779533404,-0.015771814795443095,0.021074086800256797,0.15773881643625098,-0.20777382753658835,-0.31442434933078,-0.6326052924908784,0.25979023619066277,-0.1902840798571962
2020-03-19,-0.14680030268915023,-0.02151416159860986,-0.25101233288791724,-0.26333903750555065,-0.3198607393143422,-0.25560425155529076,0.004308823872404055,-0.2434933499385601,-0.5923322683214556,-0.08562827227798486,-0.24113860187835223,-0.20565110259669306,-0.0070426555146519965,0.11649219224729657,0.21385293445495202,-0.08560706733769397,-0.1323926782672703,0.04739178285978474,0.0023343498983436906,0.021265930267014177,0.13166084183655125,-0.20056498468867778,-0.30160523484834423,-0.5872406002239852,0.2687187999987992,-0.16691630844351302
2020-03-20,-0.18485073454040502,-0.06521873402154799,-0.26598504277687507,-0.26298054036856056,-0.33945760266707714,-0.29189001020714556,-0.049417687865684234,-0.27270849737531466,-0.5843541919253505,-0.11960529569707457,-0.2777543508796847,-0.23464903685140603,-0.06680485851736206,0.1485169611248689,0.3165414901771597,-0.06893077759219501,-0.1521440931190805,0.050685855614329034,0.0502351022175378,0.028131427887865712,0.15032838341402255,-0.18169013791272526,-0.3100403630838575,-0.6197074561768657,0.24648118475968328,-0.17788831383175174
2020-03-23,-0.20779481308085435,-0.06418754462923482,-0.27302844340862376,-0.2850154174097147,-0.35240101073760266,-0.32367282545629095,-0.05411187415549401,-0.3191512458770913,-0.6158904024121544,-0.1635965004418043,-0.3214460394698717,-0.23955590835405582,-0.09785394461203611,0.16089979875373772,0.3669221528621729,-0.0017127230869348198,-0.16701523675215746,0.051649812821768615,0.06923514465698788,0.030362394626842537,0.19810009270735862,-0.13431784891317677,-0.30227468630904397,-0.6222910150445813,0.30338759828016415,-0.14641290016509734
2020-03-24,-0.14018010053985697,0.0030920159531344638,-0.21345490030786374,-0.23717873159558434,-0.2997085876617306,-0.2679452771428015,0.037816871773925786,-0.23587050855645375,-0.5620025104443522,-0.1053143302265237,-0.24138508844160456,-0.17311274214134598,-0.05508743829514762,0.15245719567743654,0.3397467064307169,0.017119474755910025,-0.13427169256444726,0.05031750407685509,0.068634196427104,0.029620795974087732,0.257583125716194,-0.06210304232200636,-0.28935208395473677,-0.6212927632289862,0.33715109359335793,-0.16163747982079402
2020-03-25,-0.12797340087337705,-0.006863374133684985,-0.18837141876706553,-0.21029103208084687,-0.28983166765132784,-0.22419969643772464,0.03253523705895622,-0.2159671910155211,-0.5433699291354794,-0.09320653471137208,-0.2239535765308669,-0.16159924966683614,-0.061558384687384504,0.15498899167828895,0.3414625494105765,0.06734205415904637,-0.10940577631521153,0.05178263296291785,0.08000400514823558,0.03835012451376962,0.23500122776516652,-0.05590497325480104,-0.28008496289511076,-0.620895517289333,0.26301554324656107,-0.24444255958593608
2020-03-26,-0.07230154865329541,0.049119432079990366,-0.14665323073250636,-0.1787252444259121,-0.23632804053355916,-0.16509227947695804,0.10168153038527783,-0.1598080090779609,-0.5094730990155896,-0.030438940157972993,-0.18156157310577625,-0.11899868699965055,-0.008947171027851142,0.15570410657245914,0.3438250110590102,0.06596147576313727,-0.0680291537048241,0.052872173561223645,0.0844678578433593,0.04446872160304194,0.24433620458349736,-0.05252100938547777,-0.28126056937185395,-0.6376594185033423,0.29039269664265266,-0.21436624733740572
2020-03-27,-0.10299345532305715,0.007629215128732936,-0.17409773100078607,-0.22906355716763438,-0.27398380639471487,-0.17188176197410232,0.04459230802228764,-0.18785770993189832,-0.5444215263140413,-0.05151308321737891,-0.210735761878037,-0.1525846254539298,-0.016378972122240376,0.16152364216530501,0.37636562855136146,0.058613350598858194,-0.06969866657763435,0.05175164729419168,0.08404991381915194,0.04612396993314083,0.2324941431596328,-0.05882354119716182,-0.2899057834619757,-0.6666666785194423,0.21508788610250162,-0.24472850559400805
2020-03-30,-0.0736050948138659,0.04676360349093378,-0.15559161409111366,-0.2078082169920049,-0.2570428985756734,-0.1532154225386836,0.09001465301540734,-0.17736445394395983,-0.5400995711539409,0.005282039211394363,-0.18516595291749416,-0.13597063417458655,0.02003266146746685,0.16685366974531846,0.37310384095172333,0.07257629794475173,-0.06313236358252505,0.05286434034844634,0.06929128347494573,0.0487157195935044,0.25395655593043887,-0.06134098304364399,-0.28828665639099016,-0.681235879943116,0.269593700235951,-0.19693697582696978
2020-03-31,-0.09354647127639071,0.03335687260022491,-0.16874594109941599,-0.2081869535138181,-0.26346111706973896,-0.17762246936173276,0.06227123087060349,-0.21447715483307817,-0.534273238587587,0.010124942313948226,-0.20691438294043374,-0.15863012976218083,-0.0038987299779922324,0.17441149662448585,0.3717290334637471,0.06965595059155438,-0.0719977075809779,0.05324865286583513,0.06748380121657016,0.045037787879259605,0.21521793340414797,-0.07117437625797618,-0.2991896779716322,-0.6834586482878571,0.26507419477144456,-0.18904610528187804
2020-04-01,-0.13377426885992183,-0.010709689014138046,-0.20595591453844475,-0.23810852153511275,-0.3114263268000338,-0.2277156234000106,0.012044258622760706,-0.25774397848350583,-0.554714890506744,-0.03218426228606441,-0.23912485544255735,-0.19783070373043754,-0.026439607790497588,0.17762759713561826,0.38744199595440865,0.05579997822126548,-0.09684895397533089,0.053805104010694826,0.07340297451281685,0.04507435963219186,0.22902959558875424,-0.07396870062692218,-0.3178690947187538,-0.6691842756677774,0.30385534464286845,-0.160543114622117
2020-04-02,-0.11436576980940072,0.005904080274653278,-0.1910223030499104,-0.21830103957420854,-0.30653846016620756,-0.20719267161632038,0.03047798425523074,-0.24971133245414656,-0.5170903344247402,0.015454791980798133,-0.23108165680332116,-0.19834999913798734,-0.001709171614481808,0.18185716738621793,0.40504370726745287,0.06153101206045708,-0.0893016416097483,0.0541736486325044,0.09232601445835353,0.04730438020869232,0.2604762360286832,-0.038379529038061966,-0.30219144137951093,-0.6178010338628568,0.2975928208784093,-0.15268925853202941
2020-04-03,-0.12502601078218734,-0.011816435650233048,-0.2117548845078665,-0.23535134720400452,-0.31996673733711667,-0.21151180103333378,0.00893760803341137,-0.2665644186221703,-0.5215788497390057,0.036090683392780765,-0.24489565058386253,-0.213847448280721,0.0011492877285141923,0.18250478920684832,0.4078108859501046,0.05621531730236251,-0.10664909108194864,0.05355372985654805,0.10214932535418408,0.047141936988999156,0.26912201068927155,-0.04199289285255392,-0.28199631437060146,-0.5557228754516398,0.2820766776103576,-0.14890289394710032
2020-04-06,-0.0680925974122697,0.05747712273556105,-0.16944423031381362,-0.1930332792054812,-0.26573756629470147,-0.15954435604324335,0.09192629686884368,-0.21160908648753285,-0.49383908383911057,0.08863794903690092,-0.18970165442318987,-0.14814137146060402,0.037496744462498066,0.17437672351426348,0.3968216024118991,0.07615178685944501,-0.08532967692714555,0.052572907730273455,0.09829377386669957,0.049338144305859366,0.3033147902563056,-0.0021337614331540244,-0.2804503405533456,-0.5885885777307591,0.37245221541717366,-0.026914665480240796
2020-04-07,-0.06714258693574593,0.057046573605813444,-0.16479560478939614,-0.18887613120432656,-0.2638468309457096,-0.15178385472905975,0.08214214799051467,-0.2037438790399123,-0.4830422567823395,0.07969815914800993,-0.16810761154324338,-0.1354613758627402,0.025569421125245295,0.16915260887112393,0.38219392122138407,0.07780761031897776,-0.08532967692714555,0.05232954540145385,0.09756945382682836,0.049338144305859366,0.29633621106288155,-0.004978708848462743,-0.27543599700535026,-0.6178678476572547,0.35306716645455505,-0.04954561409734726
2020-04-08,-0.036658237117974,0.07644542518046293,-0.15658605666064163,-0.17519365061614744,-0.228239662441865,-0.08386929639064788,0.10866960953722393,-0.16647359943775308,-0.4599699297562868,0.12350507713380643,-0.12147216887726398,-0.10485147945070161,0.04038367675073862,0.16936693837054095,0.3787560344993879,0.09900240127758075,-0.059907461453751254,0.05281129780267224,0.09111626667971207,0.04841410584112471,0.28478848855784156,-0.009943206255778603,-0.280865553660925,-0.6071689937389573,0.3583260836144295,0.004462988120182754
2020-04-09,-0.030714120388689814,0.06446404771253844,-0.1391764938176704,-0.18006796116988455,-0.20331838999746,-0.04514495036385402,0.09697584186567254,-0.1272160146631276,-0.46400288409945556,0.11210663421793843,-0.08782360197686667,-0.09946869151842375,0.05347204476407996,0.16977204985266625,0.3783321841654974,0.1459318877299831,-0.0018299875279933486,0.05267491855487805,0.0993667938309497,0.05193893138160366,0.32109556121302774,0.030913034499837178,-0.27987847811641753,-0.6388687430856019,0.3104118067352144,-0.0037367380553386953
2020-04-10,-0.028558586933781438,0.06783052077192142,-0.13319754646860937,-0.1688281084240585,-0.20578793420253327,-0.05211540096399325,0.09655888512119915,-0.1262605888838011,-0.45444567708510364,0.11338151698267218,-0.08209551501491519,-0.10029174439454325,0.05124749576095988,0.16534799494983843,0.3671780430731919,0.1420895530941153,-0.0004490169400953592,0.05204778156996581,0.09557906000534877,0.04948482432327905,0.3172574154015606,0.024285725184849394,-0.2772195506950593,-0.6359649190073979,0.2562965470034213,-0.04470738146923059
2020-04-13,-0.036834460564210914,0.07500381516737198,-0.14081628255452394,-0.16650999062573002,-0.22083545671383376,-0.0900983786877978,0.09928255778500827,-0.1595598341833585,-0.4545135209703973,0.09236611773349712,-0.09068863262852467,-0.09581170103159242,0.05012360781711789,0.16427465968695976,0.3566719500182969,0.13156976461772563,-0.015224391166964057,0.052169525187447885,0.0975624554595087,0.04856537183996479,0.33872442623086707,0.028571401323590928,-0.2633547372569742,-0.6356245435596919,0.313696779799264,0.01178406723693226
2020-04-14,-0.013023635915674237,0.12075661714828545,-0.1290712595980168,-0.15074166214962903,-0.21267566000489468,-0.07190767054945546,0.14974450600374856,-0.16344834887942805,-0.4499629702532467,0.11746532822965494,-0.08652143225866438,-0.06785489924399601,0.08491477454593443,0.16273554096422016,0.35173948267322097,0.12206880528139963,-0.013601251360400468,0.05104330024118586,0.09838159109876354,0.04743211555801574,0.3403640849827907,0.039007037034080705,-0.2609618090409034,-0.6440030715743859,0.29607435369893276,0.007990542595455619
